SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024,POPESTIMATE2025,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,NPOPCHG2024,NPOPCHG2025,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,BIRTHS2024,BIRTHS2025,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,DEATHS2024,DEATHS2025,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,NATURALCHG2024,NATURALCHG2025,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,INTERNATIONALMIG2024,INTERNATIONALMIG2025,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,DOMESTICMIG2024,DOMESTICMIG2025,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,NETMIG2024,NETMIG2025,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,RESIDUAL2024,RESIDUAL2025,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,GQESTIMATES2024,GQESTIMATES2025,RBIRTH2021,RBIRTH2022,RBIRTH2023,RBIRTH2024,RBIRTH2025,RDEATH2021,RDEATH2022,RDEATH2023,RDEATH2024,RDEATH2025,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RNATURALCHG2024,RNATURALCHG2025,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RINTERNATIONALMIG2024,RINTERNATIONALMIG2025,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RDOMESTICMIG2024,RDOMESTICMIG2025,RNETMIG2021,RNETMIG2022,RNETMIG2023,RNETMIG2024,RNETMIG2025
050,4,9,41,031,Oregon,Jefferson County,24515,24582,25094,25317,25532,25685,25740,67,512,223,215,153,55,79,260,286,290,281,271,64,331,315,281,286,294,15,-71,-29,9,-5,-23,0,1,8,52,100,36,54,607,232,152,58,41,54,608,240,204,158,77,-2,-25,12,2,0,1,1098,1098,1098,1097,1096,1097,1097,10.46783155,11.34672988,11.40632068,10.97291915,10.53962081,13.32635478,12.49727242,11.05233141,11.16816682,11.43412737,-2.858523231,-1.15054254,0.353989262,-0.195247672,-0.894506563,0.040260891,0.317391046,2.045271293,3.904953433,1.400097229,24.43836058,9.204340323,5.978485319,2.264872991,1.594555177,24.47862147,9.521731368,8.023756613,6.169826425,2.994652406
050,4,9,41,033,Oregon,Josephine County,88087,88214,88620,87793,87949,88143,87867,127,406,-827,156,194,-276,200,835,805,792,772,735,289,1425,1580,1450,1408,1387,-89,-590,-775,-658,-636,-652,1,15,26,70,83,22,230,972,-20,745,752,356,231,987,6,815,835,378,-15,9,-58,-1,-5,-2,1502,1476,1452,1535,1672,1703,1701,9.443885226,9.126311553,9.01321255,8.768143925,8.351798193,16.11681012,17.91251212,16.50146237,15.99164073,15.76046816,-6.67292489,-8.786200563,-7.488249821,-7.223496808,-7.408669962,0.169650633,0.294762858,0.796622321,0.942689049,0.249985796,10.99336101,-0.22674066,8.478337563,8.540989937,4.045224703,11.16301164,0.068022198,9.274959884,9.483678986,4.295210499
050,4,9,41,035,Oregon,Klamath County,69408,69624,70424,70450,70332,70371,70274,216,800,26,-118,39,-97,202,712,819,694,683,681,217,979,1097,978,970,955,-15,-267,-278,-284,-287,-274,0,12,12,57,74,1,246,1070,315,125,259,175,246,1082,327,182,333,176,-15,-15,-23,-16,-7,1,1029,1106,1194,1237,1273,1293,1312,10.16794242,11.62741173,9.859214957,9.708392856,9.68395606,13.98092083,15.57420106,13.89382165,13.78790786,13.5802908,-3.812978407,-3.946789329,-4.034606697,-4.079515007,-3.896334744,0.171369816,0.170365007,0.809762612,1.051861012,0.0142202,15.28047527,4.472081435,1.775795201,3.681513543,2.488534964,15.45184508,4.642446442,2.585557813,4.733374555,2.502755164
050,4,9,41,037,Oregon,Lake County,8162,8170,8285,8346,8302,8167,8187,8,115,61,-44,-135,20,19,86,61,97,71,72,25,135,147,135,111,111,-6,-49,-86,-38,-40,-39,0,10,13,25,-1,-7,15,159,125,-30,-94,66,15,169,138,-5,-95,59,-1,-5,9,-1,0,0,542,542,542,542,542,542,542,10.45274992,7.335698395,11.65305142,8.622260004,8.805185276,16.40838651,17.67783056,16.21816434,13.47987127,13.57466063,-5.955636585,-10.34213216,-4.565112926,-4.85761127,-4.769475358,1.215436038,1.56334556,3.003363767,-0.121440282,-0.85605968,19.325433,15.03216884,-3.604036521,-11.41538648,8.071419836,20.54086904,16.5955144,-0.600672753,-11.53682677,7.215360157
050,4,9,41,039,Oregon,Lane County,382969,384242,386175,386268,382091,382081,381584,1273,1933,93,-4177,-10,-497,777,3020,3132,2915,2882,2858,929,4194,4767,4390,4268,4226,-152,-1174,-1635,-1475,-1386,-1368,8,193,380,730,961,326,1538,2758,1459,-3469,465,522,1546,2951,1839,-2739,1426,848,-121,156,-111,37,-50,23,13178,14099,15125,17184,13717,13900,13729,7.839910075,8.109336223,7.587599026,7.5428045,7.484957409,10.88761022,12.34265829,11.42695016,11.1702601,11.0676802,-3.047700142,-4.23332207,-3.839351137,-3.627455599,-3.582722791,0.501027366,0.983891368,1.900153444,2.51514057,0.853777507,7.159758936,3.777625016,-9.029633283,1.217003502,1.367091591,7.660786301,4.761516384,-7.12947984,3.732144072,2.220869098
050,4,9,41,041,Oregon,Lincoln County,50402,50509,51019,50747,50811,50753,50636,107,510,-272,64,-58,-117,84,373,360,344,322,322,181,707,799,789,734,724,-97,-334,-439,-445,-412,-402,0,14,58,134,100,29,229,863,118,368,261,261,229,877,176,502,361,290,-25,-33,-9,7,-7,-5,566,566,566,565,513,492,527,7.347726736,7.075054537,6.774454007,6.340829428,6.351773861,13.9271925,15.70269049,15.53791922,14.45394037,14.28162819,-6.579465763,-8.627635949,-8.763465212,-8.113110945,-7.929854323,0.27578599,1.139869898,2.638886154,1.969201686,0.572054168,17.00023639,2.319045654,7.247090333,5.1396164,5.148487509,17.27602238,3.458915551,9.885976486,7.108818085,5.720541676
050,4,9,41,043,Oregon,Linn County,128607,128950,130110,130555,131591,132584,132843,343,1160,445,1036,993,259,359,1489,1374,1443,1431,1445,378,1507,1752,1565,1511,1488,-19,-18,-378,-122,-80,-43,1,6,32,139,171,36,365,1117,806,1022,905,260,366,1123,838,1161,1076,296,-4,55,-15,-3,-3,6,1412,1376,1339,1393,1411,1401,1509,11.49540647,10.54226689,11.00913232,10.83372764,10.88811613,11.63437042,13.44254119,11.93991135,11.43938677,11.21212235,-0.138963947,-2.900274298,-0.930779032,-0.605659127,-0.324006224,0.046321316,0.245525867,1.060477749,1.294596385,0.271261025,8.623484907,6.184182763,7.797181723,6.85151888,1.959107401,8.669806223,6.42970863,8.857659472,8.146115265,2.230368425
050,4,9,41,045,Oregon,Malheur County,31577,31650,31684,31840,32269,32371,32261,73,34,156,429,102,-110,104,376,374,378,407,447,87,411,389,347,317,316,17,-35,-15,31,90,131,0,11,38,132,115,-11,50,32,153,271,-100,-230,50,43,191,403,15,-241,6,26,-20,-5,-3,0,3183,3184,3185,3164,3261,3269,3271,11.87355923,11.77507714,11.79241604,12.59282178,13.83215745,12.97881075,12.24733959,10.82531314,9.808168317,9.778437926,-1.105251524,-0.472262452,0.967102903,2.784653465,4.05371952,0.347364765,1.196398212,4.117986554,3.558168317,-0.340388662,1.010515679,4.81707701,8.454351183,-3.094059406,-7.117217477,1.357880443,6.013475222,12.57233774,0.464108911,-7.457606139
050,4,9,41,047,Oregon,Marion County,345926,346284,347887,348364,349966,353218,355777,358,1603,477,1602,3252,2559,994,3848,3924,3907,3907,3844,840,3180,3607,3373,3285,3239,154,668,317,534,622,605,9,130,522,2073,2982,1285,76,495,-108,-912,-323,644,85,625,414,1161,2659,1929,119,310,-254,-93,-29,25,10675,10584,10576,12135,11959,12283,12409,11.08660546,11.2717971,11.18955222,11.112312,10.84351794,9.162007632,10.36120594,9.660189309,9.343216,9.136876847,1.92459783,0.910591152,1.529362909,1.769095998,1.706641091,0.374547482,1.499459247,5.937021179,8.481421648,3.624849259,1.426161565,-0.310232948,-2.611945642,-0.918678468,1.816655971,1.800709047,1.189226299,3.325075537,7.56274318,5.441505229
050,4,9,41,049,Oregon,Morrow County,12184,12219,12359,12272,12343,12454,12602,35,140,-87,71,111,148,45,178,138,160,162,149,18,120,139,117,118,116,27,58,-1,43,44,33,0,14,48,54,97,27,4,61,-131,-27,-29,87,4,75,-83,27,68,114,4,7,-3,1,-1,1,31,31,31,31,31,31,31,14.48449833,11.20539158,13.00020313,13.06609671,11.89335888,9.764830336,11.28659007,9.506398538,9.517280316,9.259259259,4.719667996,-0.08119849,3.493804591,3.548816389,2.634099617,1.139230206,3.897527506,4.387568556,7.82352704,2.155172414,4.963788754,-10.63700215,-2.193784278,-2.33899262,6.944444444,6.10301896,-6.739474646,2.193784278,5.48453442,9.099616858
050,4,9,41,051,Oregon,Multnomah County,815400,816261,805130,796165,793778,794472,795391,861,-11131,-8965,-2387,694,919,1972,7421,7647,7015,6960,6846,1479,6758,6998,6814,6634,6623,493,663,649,201,326,223,59,691,1941,4181,5163,2550,127,-12326,-11385,-6697,-4789,-1931,186,-11635,-9444,-2516,374,619,182,-159,-170,-72,-6,77,22193,21969,21727,23336,23402,23322,23803,9.153868499,9.551019644,8.824215711,8.764363293,8.6120628,8.336052192,8.740425718,8.571376458,8.353848576,8.331535485,0.817816307,0.810593926,0.252839253,0.410514718,0.280527316,0.852354552,2.424287842,5.259308038,6.501495357,3.207823567,-15.20422896,-14.2197409,-8.424201371,-6.030536754,-2.429140121,-14.35187441,-11.79545306,-3.164893333,0.470958602,0.778683446
050,4,9,41,053,Oregon,Polk County,87436,87983,89436,89923,90138,90205,90037,547,1453,487,215,67,-168,213,801,935,819,834,819,195,814,939,937,957,936,18,-13,-4,-118,-123,-117,1,33,67,180,194,78,565,1456,448,174,6,-133,566,1489,515,354,200,-55,-37,-23,-24,-21,-10,4,2082,2120,2189,2454,2436,2521,2440,9.029472604,10.42601709,9.096917156,9.249042103,9.087781982,9.176018352,10.47062038,10.4075841,10.61310946,10.38603655,-0.146545748,-0.044603282,-1.310666941,-1.364067361,-1.298254569,0.372000744,0.747104968,1.999322452,2.151455837,0.865503046,16.41312374,4.995567549,1.93267837,0.066539871,-1.475793655,16.78512448,5.742672517,3.932000822,2.217995708,-0.610290609
050,4,9,41,055,Oregon,Sherman County,1873,1880,1917,1961,1964,2015,2051,7,37,44,3,51,36,9,23,25,21,23,23,4,24,25,25,23,23,5,-1,0,-4,0,0,0,0,1,0,0,0,1,40,40,7,52,36,1,40,41,7,52,36,1,-2,3,0,-1,0,0,0,0,0,0,0,0,12.1148275,12.89324394,10.70063694,11.56069364,11.31333005,12.64155913,12.89324394,12.7388535,11.56069364,11.31333005,-0.52673163,0,-2.038216561,0,0,0,0.515729758,0,0,0,21.06926521,20.6291903,3.566878981,26.13722041,17.70782095,21.06926521,21.14492006,3.566878981,26.13722041,17.70782095
050,4,9,41,057,Oregon,Tillamook County,27385,27456,27807,27513,27459,27422,27384,71,351,-294,-54,-37,-38,60,245,220,204,218,207,95,365,448,397,360,359,-35,-120,-228,-193,-142,-152,0,4,11,41,83,44,118,489,-59,97,26,71,118,493,-48,138,109,115,-12,-22,-18,1,-4,-1,399,399,399,399,399,399,399,8.866692,7.953723789,7.421960271,7.944461653,7.553917454,13.20956155,16.1966739,14.4437168,13.11929447,13.10075539,-4.342869551,-8.242950108,-7.021756531,-5.17483282,-5.546837937,0.144762318,0.397686189,1.491668486,3.024726226,1.605663614,17.69719342,-2.133044107,3.529069344,0.947504601,2.590957195,17.84195574,-1.735357918,5.02073783,3.972230827,4.196620808
050,4,9,41,059,Oregon,Umatilla County,80071,79892,79748,79792,80157,80958,81119,-179,-144,44,365,801,161,239,915,901,974,921,855,175,865,920,823,799,797,64,50,-19,151,122,58,0,27,116,418,449,98,-222,-285,3,-192,242,-2,-222,-258,119,226,691,96,-21,64,-56,-12,-12,7,4549,4338,4141,4135,4138,4215,4267,11.46329241,11.29497305,12.17888202,11.43282748,10.55054079,10.83688299,11.53315783,10.29078019,9.918381281,9.834831592,0.626409421,-0.238184781,1.888101833,1.514446203,0.7157092,0.338261087,1.45418077,5.226666,5.573658567,1.209301752,-3.570533701,0.037608123,-2.400765244,3.004065419,-0.024679628,-3.232272613,1.491788893,2.825900756,8.577723986,1.184622124
050,4,9,41,061,Oregon,Union County,26199,26171,26288,26157,25934,25945,25900,-28,117,-131,-223,11,-45,71,247,256,270,258,260,79,307,370,344,347,349,-8,-60,-114,-74,-89,-89,0,6,7,21,12,7,-23,150,-6,-169,91,40,-23,156,1,-148,103,47,3,21,-18,-1,-3,-3,354,354,354,371,340,340,342,9.416877943,9.762608447,10.36647406,9.946221014,10.02989681,11.70437866,14.11002002,13.20765583,13.37728175,13.46320764,-2.287500715,-4.347411574,-2.841181778,-3.431060737,-3.43331083,0.228750072,0.266946325,0.806281315,0.462614931,0.270035683,5.718751787,-0.228811135,-6.488644871,3.508163226,1.543061047,5.947501859,0.038135189,-5.682363556,3.970778157,1.813096731
050,4,9,41,063,Oregon,Wallowa County,7390,7403,7554,7639,7654,7598,7595,13,151,85,15,-56,-3,17,56,69,54,67,68,12,86,122,111,83,83,5,-30,-53,-57,-16,-15,0,0,0,0,0,0,8,186,130,71,-40,13,8,186,130,71,-40,13,0,-5,8,1,0,-1,58,58,58,58,58,58,58,7.488132647,9.083130389,7.062054535,8.785733019,8.951490818,11.49963228,16.06002764,14.51644543,10.88381852,10.92608438,-4.011499632,-6.976897255,-7.454390898,-2.098085497,-1.974593563,0,0,0,0,0,24.87129772,17.11314421,9.285293925,-5.245213742,1.711314421,24.87129772,17.11314421,9.285293925,-5.245213742,1.711314421
050,4,9,41,065,Oregon,Wasco County,26666,26613,26702,26522,26327,26461,26310,-53,89,-180,-195,134,-151,74,244,270,278,260,255,82,360,383,413,375,376,-8,-116,-113,-135,-115,-121,0,4,2,31,74,14,-47,196,-53,-85,173,-44,-47,200,-51,-54,247,-30,2,5,-16,-6,2,0,672,647,651,646,649,706,707,9.153146394,10.14579889,10.52053965,9.850723649,9.664399007,13.50464222,14.39200361,15.62943481,14.20777449,14.25025109,-4.351495827,-4.24620472,-5.108895154,-4.357050845,-4.585852078,0.15005158,0.075154066,1.173153702,2.8036675,0.530594455,7.352527431,-1.991582745,-3.216711764,6.554519967,-1.667582574,7.502579012,-1.916428679,-2.043558062,9.358187467,-1.136988118
050,4,9,41,067,Oregon,Washington County,600368,601004,602382,600063,603856,608613,611708,636,1378,-2319,3793,4757,3095,1509,5953,6225,5863,5965,5878,916,3958,4392,4168,4126,4102,593,1995,1833,1695,1839,1776,78,928,2521,5445,6085,3355,-260,-2115,-6624,-3284,-3148,-2070,-182,-1187,-4103,2161,2937,1285,225,570,-49,-63,-19,34,7263,7148,7072,7238,8836,9251,9695,9.893749803,10.35390392,9.739857914,9.839426823,9.63353085,6.578105446,7.305115827,6.924053861,6.805947204,6.722821291,3.315644357,3.048788094,2.815804053,3.033479619,2.910709559,1.542314769,4.193123178,9.045459038,10.03737003,5.49855325,-3.515081611,-11.01755174,-5.455516526,-5.192710082,-3.392549993,-1.972766843,-6.82442856,3.589942513,4.844659946,2.106003257
050,4,9,41,069,Oregon,Wheeler County,1449,1460,1453,1435,1439,1454,1472,11,-7,-18,4,15,18,2,8,7,9,16,17,4,19,27,21,27,27,-2,-11,-20,-12,-11,-10,0,0,0,1,0,0,15,5,3,14,27,29,15,5,3,15,27,29,-2,-1,-1,1,-1,-1,11,11,11,11,11,11,11,5.492619293,4.847645429,6.263048017,11.06118216,11.61995899,13.04497082,18.69806094,14.61377871,18.6657449,18.45522898,-7.552351528,-13.85041551,-8.350730689,-7.604562738,-6.835269993,0,0,0.695894224,0,0,3.432887058,2.077562327,9.742519137,18.6657449,19.82228298,3.432887058,2.077562327,10.43841336,18.6657449,19.82228298
050,4,9,41,071,Oregon,Yamhill County,107722,107692,108019,107681,108900,110065,110024,-30,327,-338,1219,1165,-41,248,1022,1057,1017,1013,984,247,1111,1247,1139,1104,1092,1,-89,-190,-122,-91,-108,3,42,136,450,602,321,-41,278,-212,880,641,-263,-38,320,-76,1330,1243,58,7,96,-72,11,13,9,5394,5155,4936,4821,5458,5692,5220,9.47564102,9.80064905,9.391405525,9.252620282,8.941837166,10.30081915,11.56235512,10.51800481,10.08380335,9.923258318,-0.825178132,-1.761706073,-1.126599286,-0.831183066,-0.981421152,0.389409905,1.261010663,4.15548917,5.498595666,2.917001758,2.577522704,-1.965693092,8.126289933,5.85481698,-2.389942251,2.966932609,-0.704682429,12.2817791,11.35341265,0.527059508
040,1,2,42,000,Pennsylvania,Pennsylvania,13002753,12995576,13016628,12984655,13009406,13045848,13059432,-7177,21052,-31973,24751,36442,13584,32886,130148,131590,129053,127537,126981,40353,155831,155234,141231,137190,137689,-7467,-25683,-23644,-12178,-9653,-10708,626,10199,37147,63364,58464,26921,-3544,28598,-40586,-24570,-11252,-2936,-2918,38797,-3439,38794,47212,23985,3208,7938,-4890,-1865,-1117,307,404182,404259,431266,432673,436442,438438,437653,10.00668763,10.12180822,9.929421955,9.789733771,9.728376788,11.98137613,11.94048771,10.86640522,10.53069757,10.54874723,-1.974688496,-1.818679486,-0.936983259,-0.740963799,-0.820370438,0.784170384,2.857320541,4.87526747,4.48769373,2.062494637,2.198814064,-3.121845949,-1.890431818,-0.86370296,-0.224935339,2.982984448,-0.264525408,2.984835652,3.62399077,1.837559298
050,1,2,42,001,Pennsylvania,Adams County,103854,103814,105728,105994,106945,107155,107594,-40,1914,266,951,210,439,200,927,947,915,935,936,317,1206,1231,1213,1208,1207,-117,-279,-284,-298,-273,-271,1,23,84,246,208,110,45,2260,524,995,272,591,46,2283,608,1241,480,701,31,-90,-58,8,3,9,3520,3523,4908,4791,4926,4666,4670,8.847868208,8.945692937,8.594010491,8.734236338,8.717153514,11.51081883,11.62845618,11.39293413,11.28444652,11.24103023,-2.662950626,-2.682763246,-2.798923635,-2.550210182,-2.523876712,0.219526396,0.793493355,2.310520853,1.943017282,1.024451802,21.57085453,4.949887116,9.345399387,2.540868753,5.504100136,21.79038093,5.743380471,11.65592024,4.483886035,6.528551937
050,1,2,42,003,Pennsylvania,Allegheny County,1250581,1249585,1245335,1233325,1228911,1227174,1225035,-996,-4250,-12010,-4414,-1737,-2139,3084,12118,12106,11756,11571,11571,3601,15601,15203,13898,13437,13493,-517,-3483,-3097,-2142,-1866,-1922,63,1124,3490,6265,5237,2485,-894,-3085,-12168,-8412,-5033,-2785,-831,-1961,-8678,-2147,204,-300,352,1194,-235,-125,-75,83,34547,34526,38980,39060,39774,40013,39991,9.714139131,9.768181195,9.54904404,9.422312339,9.437205393,12.50621262,12.26711207,11.288926,10.94180372,11.00477162,-2.792073493,-2.498930874,-1.739881961,-1.519491386,-1.567566223,0.901030895,2.816037698,5.088870441,4.26451039,2.02674405,-2.473025187,-9.818208225,-6.832813751,-4.09839236,-2.2714214,-1.571994292,-7.002170528,-1.74394331,0.166118029,-0.24467735
050,1,2,42,005,Pennsylvania,Armstrong County,65572,65496,65283,64724,64157,63755,63698,-76,-213,-559,-567,-402,-57,153,564,541,536,544,543,211,934,1120,910,889,887,-58,-370,-579,-374,-345,-344,0,3,12,17,25,17,-30,90,57,-199,-71,274,-30,93,69,-182,-46,291,12,64,-49,-11,-11,-4,676,676,676,676,677,677,677,8.625237997,8.322628782,8.317750483,8.50584777,8.520788055,14.28363881,17.22984147,14.12155399,13.90018138,13.91885636,-5.658400814,-8.907212689,-5.803803509,-5.394333604,-5.398068308,0.045878926,0.184605444,0.26380925,0.390893739,0.266765004,1.376367766,0.876875861,-3.088120049,-1.11013822,4.299624175,1.422246691,1.061481305,-2.824310798,-0.719244481,4.566389179
050,1,2,42,007,Pennsylvania,Beaver County,168224,167857,166976,165703,165680,165769,166032,-367,-881,-1273,-23,89,263,368,1533,1520,1538,1464,1467,600,2454,2536,2267,2195,2204,-232,-921,-1016,-729,-731,-737,0,15,137,175,187,41,-156,-122,-275,562,655,966,-156,-107,-138,737,842,1007,21,147,-119,-31,-22,-7,2880,2877,2859,2874,2889,2987,2975,9.156803541,9.137937772,9.282310801,8.833938253,8.842649661,14.65805342,15.24592776,13.6820537,13.24487327,13.28507147,-5.501249877,-6.107989984,-4.399742896,-4.410935016,-4.442421813,0.089596904,0.82361676,1.056179708,1.128378725,0.247136085,-0.728721482,-1.653245321,3.391845689,3.952342593,5.822767261,-0.639124579,-0.829628561,4.448025397,5.080721318,6.069903346
050,1,2,42,009,Pennsylvania,Bedford County,47567,47569,47500,47373,47448,47566,47480,2,-69,-127,75,118,-86,118,470,447,488,497,497,141,752,751,579,578,587,-23,-282,-304,-91,-81,-90,0,3,19,61,34,27,13,170,189,121,172,-23,13,173,208,182,206,4,12,40,-31,-16,-7,0,314,314,314,314,313,313,314,9.887555355,9.423123544,10.29307854,10.46161618,10.45809398,15.82008857,15.83169079,12.21248458,12.16662808,12.35191381,-5.932533213,-6.408567243,-1.919406039,-1.705011893,-1.893819835,0.063112056,0.400535453,1.286634817,0.715684005,0.56814595,3.576349809,3.984273713,2.55217726,3.620519081,-0.48397618,3.639461865,4.384809166,3.838812078,4.336203086,0.08416977
050,1,2,42,011,Pennsylvania,Berks County,428836,428651,429671,432214,435061,438379,440072,-185,1020,2543,2847,3318,1693,1094,4373,4641,4469,4445,4432,1326,4696,4631,4217,4107,4120,-232,-323,10,252,338,312,23,438,1510,2945,3180,1421,-89,485,1258,-250,-153,-69,-66,923,2768,2695,3027,1352,113,420,-235,-100,-47,29,12408,12399,12373,13608,13513,13521,13511,10.18964911,10.76941819,10.30584301,10.17814618,10.09048883,10.9422804,10.74621324,9.724712461,9.404194908,9.380147555,-0.752631297,0.023204952,0.581130553,0.773951273,0.710341271,1.020596,3.503947742,6.791386815,7.281553398,3.235240213,1.130112009,2.919182954,-0.576518405,-0.35033889,-0.157094704,2.150708009,6.423130696,6.21486841,6.931214508,3.078145508
050,1,2,42,013,Pennsylvania,Blair County,122824,122667,122147,120774,120360,120051,119541,-157,-520,-1373,-414,-309,-510,288,1151,1172,1142,1121,1120,392,1964,1888,1692,1616,1610,-104,-813,-716,-550,-495,-490,0,17,58,115,111,81,-74,154,-689,52,95,-106,-74,171,-631,167,206,-25,21,122,-26,-31,-20,5,4102,4106,4327,4113,4125,4132,4126,9.403057015,9.649227527,9.471911883,9.325696412,9.349227019,16.04483404,15.5441481,14.03369081,13.44364443,13.43951384,-6.641777023,-5.894920571,-4.561778928,-4.117948014,-4.090286821,0.138880946,0.477521499,0.953826503,0.923418646,0.676149454,1.258097985,-5.67262608,0.431295462,0.790313255,-0.884837557,1.396978931,-5.195104581,1.385121965,1.713731901,-0.208688103
050,1,2,42,015,Pennsylvania,Bradford County,59965,59975,60176,59825,59722,59593,59600,10,201,-351,-103,-129,7,154,660,612,592,617,609,142,784,894,762,754,755,12,-124,-282,-170,-137,-146,0,11,53,122,98,63,-16,268,-80,-40,-82,89,-16,279,-27,82,16,152,14,46,-42,-15,-8,1,637,637,637,637,638,639,638,10.98617573,10.199915,9.904054472,10.34237104,10.2187209,13.05024511,14.89987583,12.74812417,12.63881323,12.66852919,-2.064069379,-4.699960834,-2.844069696,-2.296442191,-2.449808294,0.183102929,0.883325972,2.041038253,1.642710472,1.057109058,4.461053175,-1.333322222,-0.66919287,-1.374512844,1.493376289,4.644156104,-0.44999625,1.371845383,0.268197628,2.550485347
050,1,2,42,017,Pennsylvania,Bucks County,646552,646212,647792,646351,647751,648416,647828,-340,1580,-1441,1400,665,-588,1426,5486,5828,5509,5778,5811,2078,6820,7108,6652,6569,6589,-652,-1334,-1280,-1143,-791,-778,16,373,1429,2788,2105,921,130,1896,-1319,-84,-557,-729,146,2269,110,2704,1548,192,166,645,-271,-161,-92,-2,8865,8856,8876,8890,8929,8939,8914,8.479108256,9.006732641,8.514012033,8.915517831,8.965904567,10.54092569,10.98487571,10.28048794,10.13603957,10.16629585,-2.061817429,-1.978143065,-1.766475904,-1.220521738,-1.200391284,0.576505173,2.208411281,4.30877937,3.248038254,1.421028757,2.930439164,-2.038414611,-0.129819751,-0.859457153,-1.124788234,3.506944337,0.16999667,4.178959618,2.388581101,0.296240523
050,1,2,42,019,Pennsylvania,Butler County,193716,194026,196738,197374,198657,199300,200169,310,2712,636,1283,643,869,466,1668,1676,1698,1713,1713,512,2455,2437,2203,2165,2167,-46,-787,-761,-505,-452,-454,0,34,166,249,229,115,320,3575,1316,1548,862,1200,320,3609,1482,1797,1091,1315,36,-110,-85,-9,4,8,4959,4959,6946,7156,7253,7255,7246,8.537122151,8.505196492,8.575086294,8.608970316,8.576385151,12.56512883,12.36704287,11.1253917,10.88057252,10.84940258,-4.028006674,-3.861846379,-2.550305405,-2.271602208,-2.273017431,0.174018077,0.84240013,1.257477319,1.15087811,0.575764327,18.29748902,6.678304644,7.817569837,4.332126335,6.007975588,18.4715071,7.520704774,9.075047155,5.483004445,6.583739915
050,1,2,42,021,Pennsylvania,Cambria County,133464,133200,132251,131399,130590,129905,128968,-264,-949,-852,-809,-685,-937,311,1183,1134,1160,1143,1143,418,2237,2077,1956,1887,1889,-107,-1054,-943,-796,-744,-746,0,8,42,71,59,35,-164,-11,150,-48,23,-231,-164,-3,192,23,82,-196,7,108,-101,-36,-23,5,6264,6266,6123,6192,6195,6229,6199,8.913132744,8.602313673,8.855333621,8.775600299,8.830584881,16.8543347,15.75573677,14.93192462,14.48780207,14.59402873,-7.941201954,-7.153423099,-6.076591002,-5.71220177,-5.763443851,0.060274778,0.31860421,0.542007489,0.452983743,0.270402862,-0.082877819,1.137872179,-0.366427598,0.176586883,-1.784658887,-0.022603042,1.456476389,0.175579891,0.629570625,-1.514256025
050,1,2,42,023,Pennsylvania,Cameron County,4544,4529,4463,4403,4381,4332,4211,-15,-66,-60,-22,-49,-121,12,26,35,24,24,24,13,73,95,71,73,73,-1,-47,-60,-47,-49,-49,0,0,1,1,0,0,-12,-21,0,27,0,-71,-12,-21,1,28,0,-71,-2,2,-1,-3,0,-1,25,25,25,25,25,25,25,5.78291815,7.895330476,5.464480874,5.509009526,5.61863514,16.2366548,21.43018272,16.16575592,16.75657064,17.09001522,-10.45373665,-13.53485224,-10.70127505,-11.24756112,-11.47138008,0,0.225580871,0.227686703,0,0,-4.670818505,0,6.147540984,0,-16.62179562,-4.670818505,0.225580871,6.375227687,0,-16.62179562
050,1,2,42,025,Pennsylvania,Carbon County,64761,64765,65558,65485,65443,65709,65868,4,793,-73,-42,266,159,139,625,555,534,532,531,221,977,1004,881,855,852,-82,-352,-449,-347,-323,-321,0,5,34,59,38,13,77,1150,365,256,560,470,77,1155,399,315,598,483,9,-10,-23,-10,-9,-3,825,825,825,825,825,825,825,9.591553295,8.470502049,8.157155078,8.112724167,8.071319456,14.99351611,15.32321452,13.45777832,13.0383067,12.95059167,-5.401962815,-6.852712468,-5.300623243,-4.92558253,-4.879272213,0.076732426,0.518913639,0.901258707,0.579480298,0.197602925,17.64845806,5.570690537,3.910546254,8.53970965,7.144105733,17.72519049,6.089604176,4.811804962,9.119189948,7.341708657
